,id,ano,metascore,title
19417,495280,2017,81,Disgaea 2 PC / 魔界戦記ディスガイア2 PC
19424,528610,2017,50,Double Dragon IV
19431,469790,2017,90,Linelight
19467,523210,2017,71,A Normal Lost Phone
19482,448290,2017,67,Nefarious
19517,352550,2017,62,Urban Empire
19529,502370,2017,68,"Warhammer 40,000: Sanctus Reach"
19645,429660,2017,80,Tales of Berseria™
19663,560000,2016,73,Ladykiller in a Bind
19669,572740,2004,68,Nancy Drew®: The Secret of Shadow Ranch
19695,437390,2017,82,HoPiKo
19795,557040,2016,69,99Vidas
19867,253840,2016,76,Shantae: Half-Genie Hero
20069,535890,2016,58,Stereo Aereo
20075,423590,2016,62,The Little Acre
20130,420530,2016,81,OneShot
20166,482450,2016,63,Nitroplus Blasterz: Heroines Infinite Duel
20246,514150,2003,68,Line of Sight: Vietnam
20286,284240,2016,65,Maize
20341,512790,2016,83,Quern - Undying Thoughts
20436,493340,2016,84,Planet Coaster
20500,282560,2016,43,RollerCoaster Tycoon World™
20507,297660,2016,64,Super Rad Raygun
20508,494100,2016,56,ENIGMA:
20527,254300,2016,72,Dofus
20533,390330,2016,80,Mekazoo
20567,403640,2016,86,Dishonored 2
20594,507490,2016,81,Ashes of the Singularity: Escalation
20605,415200,2016,81,Motorsport Manager
20629,390040,2016,67,Small Radios Big Televisions
20682,487350,2016,65,Pirate Pop Plus
20695,292730,2016,73,Call of Duty®: Infinite Warfare
20727,312560,2016,78,Xanadu Next
20783,450440,2016,82,Creepy Castle
20784,465660,2016,64,Franchise Hockey Manager 3
20801,115800,2016,88,Owlboy
20966,532110,2016,75,Rusty Lake: Roots
21052,521220,2016,82,Endless Legend™ - Tempest
21095,324800,2016,78,Shadow Warrior 2
21104,434050,2016,72,Duke Nukem 3D: 20th Anniversary World Tour
21116,477770,2016,67,Ride 2
21122,458770,2016,68,WRC 6 FIA World Rally Championship
21152,506610,2016,62,Five Nights at Freddy's: Sister Location
21160,360430,2016,62,Mafia III
21187,402570,2016,81,Atlas Reactor
21189,280160,2016,71,Aragami
21212,528720,2016,85,Shu
21281,459090,2016,64,Masquerada: Songs and Shadows
21308,400630,2016,78,Wuppo
21311,416790,2016,79,The Metronomicon: Slay The Dance Floor
21320,411540,2016,54,Hybrid Wars
21332,403290,2016,82,Burly Men at Sea
21347,392260,2016,67,Rogue Wizards
21479,392410,2016,66,Toy Odyssey: The Lost and Found
21509,436500,2016,69,Diaries of a Spaceport Janitor
21526,423810,2016,70,Marooners
21543,470260,2016,75,Event[0]
21621,339580,2016,70,Ember
21642,412830,2016,87,STEINS;GATE
21661,423580,2016,73,Project Highrise
21663,360170,2016,69,How to Survive 2
21693,512300,2016,68,Unbox: Newbie's Adventure
21694,361300,2016,70,Mother Russia Bleeds
21719,354400,2016,90,Tadpole Treble
21726,358130,2016,74,The Curious Expedition
21729,366320,2016,75,Seasons after Fall
21753,396660,2016,66,Tahira: Echoes of the Astral Empire
21761,440550,2016,82,RunGunJumpGun
21764,496390,2016,51,Shiny
21817,251230,2016,73,Livelock
21838,230270,2016,90,N++ (NPLUSPLUS)
21839,298050,2016,74,Master of Orion
21841,410990,2003,64,Master of Orion 3
21862,374030,2016,74,Virginia
21911,373990,2016,66,Metrico+
21912,291410,2016,82,Duelyst
21926,460340,2016,49,Guards
21964,400180,2016,69,Okhlos: Omega
21982,374520,2016,67,Champions of Anteria™
21989,275850,2016,61,No Man's Sky
22118,437920,2016,80,Tricky Towers
22123,384190,2016,83,ABZU
22130,327560,2016,70,Near Death
22140,448510,2016,81,Overcooked
22173,470780,2017,82,She Remembered Caterpillars
22244,240440,2016,81,Quadrilateral Cowboy
22336,454950,2017,73,Mainlining
22356,454520,2016,41,MilitAnt
22358,269710,2016,91,Tumblestone
22364,367450,2016,73,Poly Bridge
22365,261900,2016,74,The Real Texas
22381,390720,2016,79,Anarcute
22391,408920,2016,50,Krai Mira: Extended Cut
22393,395180,2016,74,Arma 3 Apex
22413,460700,2016,71,Song of the Deep
22527,406850,2016,63,Crush Your Enemies
22533,368390,2017,75,The Darkside Detective
22568,314710,2016,52,Mighty No. 9
22586,447530,2016,77,VA-11 Hall-A: Cyberpunk Bartender Action
22606,355800,2016,75,Space Run Galaxy
22626,408760,2016,64,Pro Cycling Manager 2016
22656,438430,2016,72,Valentino Rossi The Game
22722,277700,2016,77,On Rusty Trails
22764,376570,2014,82,WildStar
22766,459360,2016,82,WildStar: Adventure Pack
22767,459361,2016,82,WildStar: Hero Pack
22769,459362,2016,82,WildStar: Legend Pack (NA)
22825,322190,2016,81,SteamWorld Heist
22828,376450,2016,66,Last Days of Old Earth
22831,327510,2016,68,WASTED
22844,394360,2016,83,Hearts of Iron IV
22849,485870,2016,40,Super Duper Party Pooper
22882,479110,2016,58,Hunter's Legacy
22883,407810,2016,73,Hard Reset Redux
22887,405500,2016,54,Dangerous Golf
22917,274500,2016,70,Brigador: Up-Armored Edition
22928,411830,2016,70,SENRAN KAGURA SHINOVI VERSUS
22947,428220,2016,67,TurnOn
23016,205890,2016,76,Chronicle: RuneScape Legends
23019,357030,2016,69,Excubitor
23038,369550,2016,74,Blacksea Odyssey
23056,364360,2016,86,Total War: WARHAMMER
23058,345480,2016,77,Lumo
23068,401680,2016,54,POSTAL Redux
23088,452420,2016,68,Koihime Enbu
23100,397190,2016,80,Sengoku Jidai: Shadow of the Shogun
23137,451570,2016,72,Demetrios - The BIG Cynical Adventure
23165,452750,2004,67,The Punisher
23172,379720,2016,85,DOOM
23213,373720,2016,64,Ryzom
23217,465760,2016,58,Scrap Garden
23225,394760,2016,53,Dead Effect 2
23232,281990,2016,78,Stellaris
23306,457390,2016,73,Cars
23335,428750,2016,74,Neon Chrome
23409,419360,1992,50,Reservoir Dogs
23411,419320,1996,58,FROM DUSK TILL DAWN
23431,458000,2016,63,March of the Living
23437,422650,2016,67,Megamagic: Wizards of the Neon Age
23446,322330,2016,83,Don't Starve Together
23448,363680,2016,77,Battlefleet Gothic: Armada
23455,299480,2016,68,Rogue Stormers
23474,353540,2016,90,Stephen's Sausage Roll
23478,301650,2016,75,Battlezone 98 Redux
23484,413420,2016,83,Danganronpa 2: Goodbye Despair
23493,410380,2016,87,HEX: Shards of Fate
23497,448370,2016,50,IS Defense
23499,281640,2016,82,The Banner Saga 2
23516,377840,2016,84,FINAL FANTASY IX
23520,421740,2016,79,Goetia
23524,417880,2016,76,Everybody's Gone to the Rapture
23527,368080,2016,69,Aurion: Legacy of the Kori-Odan
23550,374320,2016,89,DARK SOULS™ III
23560,439190,2016,74,Stories: The Path of Destinies
23588,431250,2016,80,Mushroom Wars
23609,241760,2016,57,Kill to Collect
23630,311690,2016,84,Enter the Gungeon
23664,388320,2016,80,1979 Revolution: Black Friday
23707,385970,2016,77,Baldur's Gate: Siege of Dragonspear
23714,363420,2016,80,Leap of Fate
23717,398850,2016,74,Epistory - Typing Chronicles
23720,366780,2016,77,Magical Eyes - Red is for Anguish
23745,402530,2016,85,The Last Door: Season 2 - Collector's Edition
23798,369070,2016,74,Slain: Back from Hell
23816,401640,2016,57,The Descendant: Rest of Season
23817,351940,2016,59,The Descendant
23837,388210,2016,86,Day of the Tentacle Remastered
23839,418250,2016,76,Polaris Sector
23840,402430,2016,92,Out of the Park Baseball 17
23899,437930,2016,85,Music Pack - Music for Code EP
23964,320040,2016,62,Moon Hunters
23965,385730,2016,74,WWE 2K16
23969,314180,2016,78,Deathsmiles
23975,369990,2016,75,"Gremlins, Inc."
23976,405440,2016,49,Ares Omega
23996,360510,2016,61,Into the Stars
24024,382420,2016,54,E.T. Armies
24042,413150,2016,89,Stardew Valley
24043,371660,2016,74,Far Cry® Primal
24050,336130,2016,75,Shardlight
24054,421050,2016,76,Deponia Doomsday
24089,355310,2016,48,Blood Alloy: Reborn
24109,279900,2016,57,Soul Axiom
24116,219990,2016,83,Grim Dawn
24118,404510,2016,74,Heaven's Hope - Special Edition
24130,405540,2016,72,Ninja Senki DX
24131,368740,2016,78,Obliteracers
24136,422970,2016,83,Devil Daggers
24167,420610,2016,72,Cities: Skylines - Snowfall
24171,411310,2004,81,"Codename: Panzers, Phase One"
24173,411320,2005,80,"Codename: Panzers, Phase Two"
24194,401890,2016,57,ARSLAN: THE WARRIORS OF LEGEND
24195,270880,2016,76,American Truck Simulator
24216,383870,2016,81,Firewatch
24229,268500,2016,88,XCOM® 2
24241,357340,2016,69,Cobalt
24258,435120,2016,65,Rusty Lake Hotel
24270,427810,2016,67,CALENDULA
24300,406130,2016,83,DarkMaus
24329,433290,2004,74,Nemesis of the Roman Empire
24339,425600,2016,71,The Order of the Thorne - The King's Challenge
24349,391730,2016,78,Crashlands
24354,423900,2016,51,Dinocide
24355,323850,2016,80,Move or Die
24358,352240,2016,63,The Westport Independent
24376,433280,2004,73,Warlords Battlecry III
24377,432610,2016,41,Monumental
24380,285070,2016,62,Between Me and The Night
24394,384100,2016,65,Slybots: Frantic Zone
24398,324650,2016,54,Gemini: Heroes Reborn
24399,415350,2016,59,Shooting Stars!
24401,401360,2016,76,The Aquatic Adventure of the Last Human
24403,350740,2016,81,The Bug Butcher
24411,353700,2016,73,The Deadly Tower of Monsters
24414,262060,2016,84,Darkest Dungeon®
24430,354740,2016,77,Echoes of Aetheria
24444,429530,1998,85,Falcon 4.0
24465,424320,2015,49,Anomaly 1729
24473,405640,2016,86,Pony Island
24509,390730,2016,74,Sora
24516,381990,2010,65,Dragon Saga
24532,397340,2015,67,SimplePlanes
24546,298030,1997,86,Total Annihilation
24562,384630,2015,77,Aviary Attorney
24571,250520,2015,72,UnderRail
24582,408400,2015,66,Swords and Sorcery - Underworld - Definitive Edition
24629,407510,2015,63,Devilian
24674,419500,2015,55,Red Game Without A Great Name
24711,337480,2015,74,Zombie Vikings
24732,242680,2015,88,Nuclear Throne
24739,394510,2015,83,HELLDIVERS™
24767,397350,1996,77,Lords of the Realm II
24768,254860,2004,65,Lords of the Realm III
24828,393010,2015,77,Don't Starve: Shipwrecked
24862,324160,2015,83,CLANNAD
24889,410110,2015,74,12 is Better Than 6
24906,378720,2015,73,Thea: The Awakening
24908,307670,2015,73,Hard West
24920,368500,2015,74,Assassin's Creed® Syndicate
24997,377860,2015,86,Mushihimesama
25005,324680,2003,72,Impossible Creatures Steam Edition
25017,377160,2015,84,Fallout 4
25047,287980,2015,77,Mini Metro
25060,290530,2015,69,Clandestine
25070,288260,2015,63,Conflicks - Revolutionary Space Battles
25121,332620,2015,62,PONCHO
25131,38400,1997,89,Fallout: A Post Nuclear Role Playing Game
25143,408120,2015,71,Cibele
25157,368590,2015,69,Albert and Otto
25164,300580,2015,78,GALAK-Z
25170,384110,2015,76,Pathologic Classic HD
25185,251290,2015,80,The Legend of Heroes: Trails in the Sky SC
25214,235540,2015,79,Warhammer: End Times - Vermintide
25230,319050,2015,85,Chaos Reborn
25240,410710,2015,85,System Shock: Enhanced Edition
25254,395170,2015,76,DISTRAINT: Deluxe Edition
25268,372780,2015,57,Pulse
25282,402630,2015,69,The Coma: Cutting Class
25294,351300,2015,74,Ceres
25302,396090,2015,66,Rogue State
25313,375820,2015,78,Human Resource Machine
25315,403190,2015,70,Planetbase
25339,230070,2015,81,The Age of Decadence
25348,370220,2015,50,Animal Gods
25368,261490,2015,54,Bedlam
25371,348490,2015,83,Beyond Sol
25400,354160,2015,65,WRC 5 FIA World Rally Championship
25402,353830,2015,79,Sid Meier's Civilization: Beyond Earth - Rising Tide
25415,382140,2015,63,SKYHILL
25438,319470,2015,82,Ninja Pizza Girl
25451,395560,2015,58,Lost Horizon 2
25453,370480,2015,68,Pixel Galaxy
25466,388060,2015,66,The Escapists: The Walking Dead
25475,310470,2015,63,Grand Ages: Medieval
25486,400160,2015,76,Concrete Jungle
25495,229810,2015,60,A Fistful of Gun
25503,382120,2015,65,Journey To The Center Of The Earth
25506,374060,2015,65,Stairs
25516,381780,2015,84,80 Days
25520,400110,2015,79,Else Heart.Break()
25532,307590,2015,80,Penarium
25535,236690,2015,76,Blood Bowl 2
25554,334100,2015,75,Extreme Exorcism
25575,367600,2015,67,Skyshine's BEDLAM
25622,252110,2015,80,Lovers in a Dangerous Spacetime
25627,384000,2015,59,Cross of the Dutchman
25634,322910,2015,72,"Warhammer 40,000: Regicide"
25638,390610,2015,80,Circa Infinity
25642,318020,2015,71,Act of Aggression - Reboot Edition
25652,365820,2015,80,Company of Heroes 2 - The British Forces
25660,360840,2015,69,Lumini
25661,398640,2015,80,Bowl Bound College Football
25673,314410,2015,80,Rampage Knights
25684,286750,2004,59,Zoo Empire
25685,294590,2004,60,Wars and Warriors: Joan of Arc
25687,294730,2004,58,Marine Park Empire
25695,290340,2015,75,Armello
25717,380150,2015,79,STASIS
25723,268870,2015,75,Satellite Reign
25734,330390,2015,80,Grandia® II Anniversary Edition
25742,363440,2015,85,Mega Man Legacy Collection / ロックマン クラシックス コレクション
25749,325370,2015,68,Nova-111
25751,356570,2015,64,Party Hard
25756,310490,2015,74,Crookz - The Big Heist
25767,346940,2015,81,Shadowrun: Hong Kong - Extended Edition
25782,290490,2015,36,The Flock
25783,388420,2015,68,In Between
25838,365770,2015,80,Volume
25853,356050,2015,60,Beyond Eyes
25909,229580,2015,59,Dream
25936,226100,2015,68,PixelJunk™ Nom Nom Galaxy
25959,313810,2015,64,Legend of Kay Anniversary
25995,369110,2015,70,The Swindle
25998,356790,2015,76,Galacide
26004,314560,2015,58,Kyn
26038,378660,2015,73,Blues and Bullets
26046,312780,2015,72,Way of the Samurai 4
26056,327500,2015,85,Zenzizenzic
26066,358470,2015,82,The Talos Principle: Road To Gehenna
26085,296550,2015,74,Niko: Through The Dream
26102,317820,2015,72,Guild of Dungeoneering
26103,368890,2015,78,AR-K: The Great Escape
26119,358810,2015,76,Luckslinger
26128,312440,2015,64,Legions of Steel
26166,375170,2015,76,Gunpowder
26179,323380,2015,79,The Magic Circle
26187,265590,2015,74,The Red Solstice
26190,327520,2015,61,Traverser
26193,254820,2000,86,Ground Control Anthology
26196,254840,2004,80,Ground Control II: Operation Exodus
26228,274230,2015,70,RONIN
26234,252130,2015,83,Divide By Sheep
26236,246760,2015,71,Legends of Eisenwald
26237,242130,2015,57,Vector Thrust
26295,359230,2015,65,Lethis - Path of Progress
26297,366970,2015,85,Mighty Switch Force! Hyper Drive Edition
26317,368370,2015,86,Her Story
26389,343710,2015,64,Kholat
26392,283813,2015,79,Frozen Cortex - Ultimate Tier DLC
26394,283812,2015,79,Frozen Cortex - Mega Tier DLC
26395,283811,2015,79,Frozen Cortex - Soundtrack DLC
26428,362860,2015,60,Sylvio
26466,303550,2015,72,Adventures of Pip
26470,337680,2015,69,Star Hammer: The Vanguard Prophecy
26510,257170,2015,75,Rebuild 3: Gangs of Deadsville
26537,332250,2015,82,The Next Penelope
26538,335120,2015,75,Serpent in the Staglands
26560,322970,2015,59,Subject 13
26570,348940,2015,64,Phantom Breaker: Battle Grounds - Original Soundtrack
26586,238370,2015,69,Magicka 2
26588,235800,2015,76,Audiosurf 2
26591,344410,2015,61,Magnetic: Cage Closed
26618,354650,2015,63,MISSING: An Interactive Thriller - Episode One
26646,287600,2015,66,Sunset
26647,333690,2015,48,Epanalepsis
26648,356420,2015,77,Interloper
26708,274270,2015,75,NOT A HERO
26711,332200,2015,80,Axiom Verge
26718,243970,2015,82,"Invisible, Inc."
26723,282640,2015,72,LOST ORBIT
26748,320820,2015,57,Toren
26753,300340,2015,73,Lemma
26754,355530,2015,67,Last Word
26777,342100,2015,61,Sym
26779,356210,1997,68,Tony Tough and the Night of Roasted Moths
26780,359630,2001,83,Independence War® 2: Edge of Chaos
26808,350080,2015,76,Wolfenstein: The Old Blood
26811,362890,2015,86,Black Mesa
26833,297920,2015,74,Space Colony: Steam Edition
26836,299360,2015,72,Block N Load
26860,329240,2015,58,The Weaponographist
26869,322210,2015,74,"Guns, Gore &amp; Cannoli"
26872,312450,2015,81,Order of Battle: World War II
26877,251130,2015,75,Chroma Squad
26896,220200,2015,88,Kerbal Space Program
26906,264000,2015,54,Son of Nor
26909,242860,2015,70,Verdun
26915,347710,2015,61,Perils of Man
26926,359580,2015,67,Uncanny Valley
26948,359220,2006,71,MX vs. ATV Unleashed
26955,271590,2015,96,Grand Theft Auto V
26956,307780,2015,76,Mortal Kombat X
26968,329530,2015,80,Age of Wonders III - Eternal Lords Expansion
27000,325520,2015,64,Fire
27002,252450,2015,70,StarDrive 2
27003,327890,2015,60,I am Bread
27043,324260,2015,59,VoidExpanse
27047,297130,2015,74,Titan Souls
27054,322920,2015,49,theHunter: Primal
27061,291650,2015,89,Pillars of Eternity
27086,265970,2015,52,Worlds of Magic
27100,234920,2015,71,Dyscourse
27113,344500,2015,77,Three Fourths Home: Extended Edition
27128,333110,2015,64,Phantom Breaker: Battle Grounds - Kurisu Makise + Level 99 Pack
27135,278810,2015,45,LA Cops
27137,334070,2015,55,Hektor
27162,311560,2015,74,Assassin’s Creed® Rogue
27165,255710,2015,85,Cities: Skylines
27166,325060,2015,68,Parallax
27176,222180,2015,55,Mushroom Men: Truffle Trouble
27177,261570,2015,88,Ori and the Blind Forest
27196,335000,2015,72,Tormentum - Dark Sorrow
27217,336080,2015,81,Vietnam ‘65
27224,286280,2015,70,Steel Armor: Blaze of War
27231,301640,2015,72,Zombie Army Trilogy
27237,354140,2015,68,Five Nights at Freddy's 3
27255,347440,2015,63,Pneuma: Breath of Life
27265,306440,2015,69,Oblitus
27268,328940,2015,59,The Deer God
27276,322680,2015,82,BLACKHOLE
27281,333970,2015,70,A Druid's Duel
27305,331160,2006,73,Disney•Pixar Cars
27319,319740,2015,58,There Came an Echo
27342,237350,2015,79,Frozen Cortex
27350,279940,2015,80,The Book of Unwritten Tales 2
27364,323720,2015,60,Decay: The Mare
27365,298630,2015,71,The Escapists
27390,325610,2015,80,Total War: ATTILA
27397,273350,2015,77,Evolve Stage 2
27423,338890,2015,70,Harold
27462,310510,2015,77,Deathtrap
27474,262960,2015,76,Castle In The Darkness
27478,313010,2015,47,Cities XXL
27498,331760,2015,56,Supreme League of Patriots
27501,282900,2015,72,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1
27512,262190,2015,32,Zombeer
27532,297000,2015,65,Heroes® of Might &amp; Magic® III - HD Edition
27533,251490,2015,75,Gravity Ghost
27545,239140,2015,87,Dying Light
27551,316790,2015,84,Grim Fandango Remastered
27558,334140,2015,85,Roche Fusion
27563,329490,2015,64,Phantom Breaker: Battle Grounds
27590,301910,2015,66,Saints Row: Gat out of Hell
27593,314830,2015,74,Blackguards 2
27596,258910,2015,66,Citizens of Earth
27667,322900,2015,65,"War, the Game"
27671,329270,2015,55,Warhammer Quest
27672,326670,2015,55,Warhammer Quest
27715,303430,2014,75,Roundabout
27802,257510,2014,85,The Talos Principle
27813,337380,2014,70,Vertical Drop Heroes HD Demo
27816,336930,2014,61,Redux: Dark Matters
27831,333430,2007,68,Sinking Island
27837,289690,2014,73,LARA CROFT AND THE TEMPLE OF OSIRIS™
27841,239840,2014,70,Dead State: Reanimated
27850,250560,2014,76,Fight The Dragon
27893,241560,2014,71,The Crew™
27904,205020,2014,70,Lumino City
27910,297350,2014,62,The Old City: Leviathan
27935,230310,2014,53,Akaneiro: Demon Hunters
27938,312370,2014,68,"Warhammer 40,000: Armageddon"
27961,262470,2014,68,Rollers of the Realm
27977,328600,2014,83,Frozen Synapse Prime
27980,282070,2014,83,This War of Mine
27982,296570,2014,71,Lords of Xulima
27988,310880,2014,69,Basketball Pro Management 2015
27991,256030,2014,74,Shadows: Heretic Kingdoms
27996,327310,2014,69,The Marvellous Miss Take
28037,312060,2013,83,FINAL FANTASY XIV Online Free Trial
28044,332800,2014,62,Five Nights at Freddy's 2
28065,253290,2014,71,FOTONICA
28079,321800,2014,80,Icewind Dale: Enhanced Edition
28095,319970,2014,77,The Detail
28101,265300,2014,73,Lords Of The Fallen™
28103,328900,2000,82,B-17 Flying Fortress: The Mighty 8th
28106,284140,2014,32,Majestic Nights
28108,308270,2014,62,Buzz Aldrin's Space Program Manager
28117,209650,2014,78,Call of Duty®: Advanced Warfare - Gold Edition
28120,274940,2014,65,Depth
28134,249050,2014,79,Dungeon of the Endless™
28140,285980,2014,68,Kromaia
28142,65980,2014,81,Sid Meier's Civilization®: Beyond Earth™
28154,308420,2014,75,Ziggurat
28179,248610,2014,83,Door Kickers
28184,323700,2014,70,Poltergeist: A Pixelated Horror
28193,320840,2014,61,Wings! Remastered Edition
28198,284460,2014,78,DeadCore
28215,262000,2014,74,Gabriel Knight: Sins of the Fathers 20th Anniversary Edition
28225,292982,2014,80,Expansion - Crusader Kings II: Charlemagne
28228,261640,2014,75,Borderlands: The Pre-Sequel
28259,214490,2014,81,Alien: Isolation
28261,300820,2011,73,Disney•Pixar Toy Story 3: The Video Game
28269,293660,2014,74,TRI: Of Friendship and Madness
28270,307570,2014,68,A Golden Wake
28278,302510,2014,61,Ryse: Son of Rome
28284,297860,2010,79,Split/Second
28286,315440,2010,57,Disney TRON: Evolution
28287,316030,2010,63,Disney Alice in Wonderland
28306,295490,2014,59,Schrödinger’s Cat And The Raiders Of The Lost Quark
28323,294460,2014,75,Fenix Rage
28330,319930,2014,82,The Vanishing of Ethan Carter - Collector's Edition Upgrade
28331,258520,2014,82,The Vanishing of Ethan Carter
28333,296630,2014,58,Kraven Manor
28336,236150,2014,70,Starpoint Gemini 2
28337,253330,2014,68,Neverending Nightmares
28340,305050,2014,83,Outland
28342,316480,2014,57,Shadow Puppeteer
28385,263860,2014,68,SPACECOM
28392,300550,2014,87,Shadowrun: Dragonfall - Director's Cut
28409,257690,2014,71,J.U.L.I.A.: Among the Stars
28412,306640,2014,78,Battle Academy 2: Eastern Front
28415,312360,2014,71,To End All Wars
28424,306550,2014,68,Runers
28438,304730,2014,67,Train Fever
28441,310080,2014,68,Hatoful Boyfriend
28458,246070,2014,73,Hack 'n' Slash
28461,39520,2002,82,The Guild Gold Edition
28483,261180,2014,82,Lethal League
28490,315930,2014,70,Bravada
28497,260550,2012,76,Haunted
28512,249230,2014,65,Risen 3 - Titan Lords
28523,319510,2014,78,Five Nights at Freddy's
28525,314340,2014,62,Chess 2: The Sequel
28526,289520,2014,73,King's Bounty: Dark Side
28580,315260,2005,63,Space Hack
28585,308040,2014,57,Back to Bed
28594,300610,2014,68,Pure Pool
28603,314570,2014,59,The Sun at Night
28605,286140,2014,64,Eidolon
28629,288880,2014,58,Pineview Drive
28634,298600,2014,61,Lovely Planet
28646,292400,2014,65,Unrest
28657,274290,2014,64,Gods Will Be Watching
28664,233980,2014,68,UnEpic
28667,298260,2014,39,Only If
28674,274250,2014,78,OlliOlli
28682,306541,2014,85,Medieval II: Total War Kingdoms
28690,260530,2014,78,So Many Me
28696,299030,1998,82,Blood: One Unit Whole Blood
28697,299050,1998,72,Blood II: The Chosen + Expansion
28698,271730,2014,49,Light
28705,264560,2014,63,Quest for Infamy
28728,255070,2014,69,Abyss Odyssey
28736,246720,2014,41,Wayward Manor
28740,313870,2008,75,A Vampyre Story
28745,278640,2014,83,Terrian Saga: KR-17
28746,288060,2014,64,Whispering Willows
28753,281840,2014,41,4PM
28764,306490,2003,50,Railroad Pioneer
28766,265120,2014,43,Meridian: New World
28768,286770,2004,61,Shadow Ops: Red Mercury
28773,11480,2004,77,Soldiers: Heroes of World War II
28787,285130,2014,66,Battleplan: American Civil War
28802,311080,2001,70,Echelon
28809,250760,2014,85,Shovel Knight: Treasure Trove
28812,255220,2014,78,GRID Autosport
28826,262830,2014,68,Crimsonland
28843,263280,2014,67,SPINTIRES™
28845,275670,2014,73,Space Run
28847,272470,2014,77,The Incredible Adventures of Van Helsing II
28856,297760,2014,72,Qvadriga
28862,287450,2014,89,Rise of Nations: Extended Edition
28877,303340,2014,66,Concursion
28880,291710,2008,71,The Lost Crown
28896,287120,2014,70,Ionball 2: Ionstorm
28897,273620,2014,91,Freespace 2
28898,285440,2014,85,Crimzon Clover WORLD IGNITION
28903,287580,2013,68,Pandora: First Contact
28907,295750,2014,83,The Floor is Jelly
28909,283680,2014,86,Astebreed: Definitive Edition
28911,301670,2003,77,Salammbô: Battle for Carthage
28913,281580,2006,62,Wings Over Europe
28915,233290,2014,59,Murdered: Soul Suspect
28924,302080,2007,61,Bus Driver
28925,260790,2014,80,1001 Spikes
28926,224600,2014,64,Defiance
28937,250620,2017,66,Among the Sleep - Enhanced Edition
28949,261470,2014,81,Distant Worlds: Universe
28950,95400,2014,83,ibb &amp; obb
28952,243470,2014,77,Watch_Dogs™
28954,239120,2014,68,FINAL FANTASY III
28962,277630,2014,69,Panzer Tactics HD
28984,278360,2014,73,A Story About My Uncle
28996,201810,2014,81,Wolfenstein: The New Order
29002,237930,2014,83,Transistor
29012,284390,2014,79,The Last Door - Collector's Edition
29016,260330,2014,66,Flockers™
29017,285330,2002,74,RollerCoaster Tycoon® 2: Triple Thrill Pack
29025,274310,2014,73,Always Sometimes Monsters
29044,278080,2014,71,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition / 真・三國無双７ with 猛将伝
29048,237970,2014,65,Memento Mori 2
29049,296180,2002,69,Iron Storm
29051,270150,2015,78,RUNNING WITH RIFLES
29059,358400,1997,73,Shadow Warrior (Classic)
29073,261510,2014,68,Tesla Effect: A Tex Murphy Adventure
29074,251630,2014,64,The Impossible Game
29080,296850,2006,77,Al Emmo and the Lost Dutchman's Mine
29116,242880,2013,63,"Sir, You Are Being Hunted"
29120,283350,2001,69,Eurofighter Typhoon
29132,236430,2014,91,DARK SOULS™ II
29156,230840,2014,51,Daylight
29160,256290,2014,77,Child of Light
29174,245490,2014,80,Trials Fusion™
29175,297620,2003,41,Rocko's Quest
29181,283180,2014,75,The Samaritan Paradox
29186,273070,2014,72,The Last Federation
29193,243220,2014,75,FRACT OSC
29201,289820,2001,68,Dracula 2: The Last Sanctuary
29204,251060,2014,78,Wargame: Red Dragon
29210,273590,2014,89,Descent 3
29232,205990,2014,73,Warlock 2: The Exiled
29247,289300,2006,67,Faces of War
29259,277460,2003,78,Praetorians
29260,277450,2005,69,Imperial Glory
29268,286480,2011,75,Black Mirror III
29282,269810,2014,61,Spate
29284,264520,2014,54,Moebius: Empire Rising
29294,264540,2014,67,Platformines
29305,265930,2014,62,Goat Simulator
29312,260570,2014,72,Gray Matter
29335,255340,2014,76,Escape Goat 2
29337,252230,2014,49,YAIBA: NINJA GAIDEN Z
29338,279600,2014,80,Expansion - Crusader Kings II: Rajas of India
29342,281410,2008,62,Ubersoldier II
29344,209160,2014,68,Call of Duty®: Ghosts
29356,265950,2014,82,Ether One
29367,268400,2011,80,Panzer Corps
29375,271670,2014,72,10 Second Ninja
29379,283290,2003,70,Nosferatu: The Wrath of Malachi
29380,283390,2002,67,Incoming Forces
29383,269050,2014,87,Year Walk
29389,204530,2014,75,Infested Planet
29392,275570,2001,78,Summoner
29394,263500,2014,43,Dragons and Titans
29399,283310,2000,70,Soulbringer
29414,254460,2005,63,Obscure
29415,254480,2008,59,Obscure II (Obscure: The Aftermath)
29425,254700,2014,79,resident evil 4 / biohazard 4
29426,239160,2014,70,Thief
29430,267220,2014,47,Line Of Defense Tactics - Tactical Advantage
29438,266110,2014,76,Tower of Guns
29448,235210,2014,78,STRIDER™ / ストライダー飛竜®
29449,264280,2014,66,99 Levels To Hell
29452,209060,2014,66,Drunken Robot Pornography
29480,261680,2014,59,Journal
29485,39210,2014,83,FINAL FANTASY XIV Online
29487,262341,2013,83,FINAL FANTASY XIV Online Starter Edition
29488,274480,2012,74,Drox Operative
29503,254880,2002,77,MoonBase Commander
29510,262690,2014,62,Little Racers STREET
29517,250260,2014,75,Jazzpunk: Director's Cut
29537,270770,2001,77,Etherlords
